MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseAge,YearsSinceRemodel,GarageAge,IsRemodeled,LivArea_Qual,Bsmt_Qual,TotalSF,Qual_Cond,Age_Qual,TotalPorchSF,GrLivArea_sq,OverallQual_sq,TotalBsmtSF_sq,HouseAge_sq,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
120,44.0,-0.8942667426703949,8,5,2006,2006,178.0,4,3,4,4,1,6,24,1,0,1346,0.8398811761499636,5,0.6538819605968966,-0.8023101138139039,0,-0.2551119248773311,0,0,2,0,2,1,4,6,1,4,2006.0,2,0.0748324493930978,3,3,0.23571457346828784,0.014717553777473354,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,10,2007,-1.1636537014038708,-1.0611137875240542,-1.1636434851996116,0,0.358037389181418,1.222450874186183,0.30655980028692426,0.6920346220889526,-1.1357709667895544,49,-0.360870488990595,1.502841259317142,0.7086905224650396,-0.7605985734280614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,60.0,-0.664387799983296,6,5,2006,2006,68.0,4,3,4,3,0,6,905,1,0,357,0.565771518855708,4,0.3428749456559837,-0.8023101138139039,0,-0.4916834474171715,0,0,2,0,2,1,4,5,0,4,2006.0,2,0.5027357787738826,3,3,-0.7401696032247256,1.0662714819396015,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,5,2006,-1.1963145787876932,-1.1092480313265543,-1.2053077040956477,0,-0.4170078474101454,0.2719671857602085,-0.002213553240050976,-0.426222658165027,-1.1832924968322238,120,-0.5504509437448191,-0.17006922070213956,0.39488927350567804,-0.7609324506005503,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
60,80.0,0.583873055030027,7,5,2002,2003,44.0,4,3,4,3,0,6,624,1,0,193,-0.5636617912919193,5,-0.9184312816043854,1.730907047345924,0,0.8926980548530059,1,0,2,1,4,1,4,8,1,4,2002.0,2,0.20125843307378422,3,3,-0.7401696032247256,-0.11857801458110628,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,2,2010,-0.9350275597171137,-0.7723083247090539,-0.8719939529273598,1,0.8837321807066283,-0.24788118338186077,0.26510411856339516,0.13290598196196282,-0.8506417865335376,40,0.779813530564034,0.6066392164496697,-0.6264252967443716,-0.7395643115612611,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,93.0,0.8004081013078482,8,5,2007,2007,254.0,5,3,5,3,0,1,0,1,0,1694,1.6622101480327305,5,1.5869030054196354,-0.8023101138139039,0,0.45460264274219025,0,0,2,0,3,1,4,7,0,4,2007.0,3,1.698920085906531,3,3,0.6260682441454932,2.6658183022425574,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,12,2007,-1.1963145787876932,-1.1092480313265543,-1.2053077040956477,0,0.9509881723116813,1.9496213937848033,1.23287986086785,0.6920346220889526,-1.1832924968322238,228,0.3012205216860114,1.502841259317142,1.8046103858519893,-0.7609324506005503,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,70.0,0.33640443071251686,4,6,1971,1971,0.0,3,3,3,3,0,5,524,2,180,160,-0.44437332932127105,4,-0.8032434982929362,-0.8023101138139039,0,-1.3634933175176946,0,0,1,0,2,1,3,4,0,4,1989.0,2,0.5221859301093729,3,3,1.0164219148226985,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,3,2009,0.044798761797558935,0.7198532331684481,-0.37202332617492806,0,-1.3585917298808876,-0.882752667120934,-1.1401005412376077,-1.0971770263174148,-0.2803834260215041,0,-1.1147771941296032,-1.3650052778587694,-0.5392063980174062,-0.2788138135265902,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,24.0,-2.0830866045878453,6,5,2004,2006,50.0,4,3,4,3,0,1,0,1,0,970,-0.17533977679172388,5,-0.4979958725175957,0.9472669722581644,0,0.48745979865050143,0,0,2,0,3,1,4,7,0,4,2004.0,2,-0.43087148532964786,3,3,-0.7401696032247256,-0.11857801458110628,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,4,2006,-1.1309928240200482,-1.1092480313265543,-1.1219792663035757,1,0.19653150457880766,-0.21954622100552565,0.21935991804088031,-0.426222658165027,-1.1120102017682196,40,0.335264250975558,-0.17006922070213956,-0.3245962648884812,-0.7595969419105947,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
50,69.0,0.9468876914369626,4,4,1920,2007,0.0,3,4,3,2,0,1,0,1,0,715,-0.8225431342920496,4,0.3975891427289221,0.2796340381954806,0,0.5509836334065696,0,0,2,0,4,1,3,7,1,4,1920.0,1,-0.4892219393361185,3,3,-0.2928893555737611,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2009,1.7105035083725024,-1.0129795437215543,2.5028077776515545,1,-0.5588402106588967,-1.0499569995595057,-0.1037084981493808,-1.9917828505205986,0.931415590066567,0,0.4019331374672996,-1.3650052778587694,-0.7989312011663915,1.8837086326839636,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,79.0,0.3770426606862256,5,6,1953,1953,0.0,3,3,3,3,0,4,428,2,180,0,-1.094114739203951,3,0.5070175368747989,-0.8023101138139039,0,-0.36682625496558907,1,0,1,0,3,1,3,5,0,4,1953.0,1,-0.9657506470556289,3,3,-0.2034333060435682,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,11,2009,0.6326945547063626,1.5862696216134493,1.1278885540823673,0,-0.6405082004650324,-0.9994590468096015,-0.8556287942382186,-0.426222658165027,0.4799610546612072,0,-0.4523333745041445,-0.8272840521382859,-0.9552058923037331,0.2861063623246151,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
70,60.0,-0.7608277785776197,6,7,1914,2006,0.0,3,3,3,3,0,1,0,1,0,684,-0.9012227581450304,3,-1.065295705326483,0.5755706224431241,0,-0.28796908078564226,0,0,1,1,3,1,4,7,0,4,1980.0,0,-2.278635862201219,3,3,0.36583246369402295,-0.7110027628414602,1.5419509296861658,0,-0.27361834888243036,-0.05144993954945888,0,3,2007,1.8411470179077922,-1.0611137875240542,-0.0803737939026762,1,-0.28935872048626926,-0.700960037221279,-0.6955240924094166,0.9156860781397486,2.1313342236439707,115,-0.3881314829118452,-0.17006922070213956,-0.8468079262526467,2.126771214255877,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
30,55.0,-1.2254379899188275,3,2,1940,1966,0.0,3,1,3,3,0,1,0,1,0,728,-0.7895484533214449,5,0.4695815072985779,-0.8023101138139039,0,-0.3953024567527921,0,0,1,0,3,1,2,6,0,4,1980.0,0,-2.278635862201219,3,3,1.3986432173607954,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,450,5,2010,1.0899468380798765,1.0086586959834485,0.04461886278543174,1,-1.2529037430729473,-1.2396048665535904,-0.7026716237410595,-3.1100401307745784,0.06414766678784944,0,-0.47509255291546354,-1.7832328978635896,-0.7782224118031813,0.8750656945950206,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
85,70.0,-0.28681618567533024,5,7,1972,2007,0.0,3,3,4,3,2,6,656,1,0,112,-0.6880263580272761,3,-1.0796941782404144,-0.8023101138139039,0,-1.5737791153308862,1,0,1,0,2,1,3,5,0,4,1988.0,2,-0.353070879987687,3,3,-0.26849225115643577,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,3,2009,0.012137884413736508,-1.0129795437215543,-0.33035910727889206,1,-1.270747169417145,-0.7750237012544717,-1.4145657443726969,0.13290598196196282,-0.08435711459549261,0,-1.2192673333254471,-0.8272840521382859,-0.7121627095005801,-0.30385460146325705,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
190,50.0,-0.5976683179369084,5,6,1939,1950,0.0,3,3,3,3,0,6,851,1,0,140,-0.12204067676228529,5,-0.189868552159469,-0.8023101138139039,0,-0.896921703619676,1,0,1,0,2,2,3,5,2,3,1939.0,1,-1.281815606257345,4,3,-0.7401696032247256,-0.6517602880154248,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,1,2008,1.057285960696054,1.6825381092184495,1.669523399730835,1,-0.9173100706763051,-0.46221693838700967,-0.6540684106858875,-0.426222658165027,0.8660734862578965,4,-0.8390439953566551,-0.8272840521382859,-0.2791349580615524,0.8286567676190646,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
50,50.0,-1.028312247509046,3,7,1948,2002,0.0,3,4,3,3,0,5,331,1,0,318,-0.990054591527428,5,-1.335986996108389,0.39090619387259457,0,-0.6647311352009437,0,0,1,1,2,1,3,6,0,4,1981.0,1,-0.7809742093684718,3,3,-0.7401696032247256,1.895666129504097,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2007,0.7306771868578298,-0.868576812314054,-0.12203801279871218,1,-1.337316875393575,-1.3060938376742974,-0.9914318895394345,-1.4326542103936089,-0.13187864463816207,176,-0.6792728955701179,-1.7832328978635896,-0.898312194483393,0.4012939868332829,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,65.0,-0.11304226198178455,7,5,2007,2007,0.0,4,3,4,3,2,1,0,1,0,728,-0.7895484533214449,5,-1.1948819615518635,0.9212245528443717,0,-0.06673089766968036,0,0,2,1,3,1,4,8,1,4,2007.0,2,-0.3336207286521968,3,3,0.07306721068611892,-0.35554791388524787,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2007,-1.1963145787876932,-1.1092480313265543,-1.2053077040956477,0,0.18234826825393252,-0.42266020873291804,-0.4882456837917712,0.13290598196196282,-1.1832924968322238,24,-0.19878112095035094,0.6066392164496697,-0.7782224118031813,-0.7609324506005503,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
60,66.0,-0.1979579664044596,7,5,1999,1999,302.0,4,3,4,3,0,1,0,1,0,975,-0.1626495148799528,5,-0.3972065621200776,2.242285464925852,0,1.7623174478929748,0,0,2,1,4,1,4,8,1,3,1999.0,2,-0.1926071314698927,3,3,0.8212450794840959,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,2,2006,-0.9676884371009362,-0.7723083247090539,-0.9136581718233958,0,1.5194614346877247,0.062400681848106106,1.058480096375762,0.13290598196196282,-0.8922231253208733,0,1.8878904001785077,0.6066392164496697,-0.3138604593254331,-0.7445724691485945,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
120,69.0,-1.502930381157212,6,5,2003,2003,170.0,4,3,4,3,2,6,685,1,0,163,-0.48498216743893857,5,-0.8493186116175159,-0.8023101138139039,0,-1.3985409504865598,1,0,1,0,1,1,4,4,0,4,2003.0,2,-0.23636997197474569,3,3,0.39836193625045674,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,5,2009,-1.0003493144847586,-0.820442568511554,-0.9553223907194318,0,-0.9852523479099812,-0.42490456218846934,-1.1858447417601226,-0.426222658165027,-0.9694456116402113,0,-1.1330458949367197,-0.17006922070213956,-0.5694454916917521,-0.7489128723909502,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,96.0,0.9350601468923758,10,5,2007,2008,272.0,5,3,5,3,2,6,1280,1,0,402,1.6317535194444799,5,1.7251283453933746,0.5945105638349732,0,1.8521270073756921,1,0,2,1,3,1,5,9,1,5,2008.0,3,1.8350711452549626,3,3,0.8537745520405297,1.2736201438307255,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2008,-1.1636537014038708,-1.1092480313265543,-1.2053077040956477,1,3.185534179108137,2.8664397803775086,2.1277507835895464,1.8102919023429325,-1.1238905842788869,134,2.0143033805042703,3.6537261621990753,1.759887614132688,-0.7605985734280614,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
50,50.0,-1.028312247509046,5,8,1925,1997,0.0,3,3,3,3,0,1,0,1,0,884,-0.3936122816741867,5,-0.7456496066372116,0.29620648691334867,0,-0.3033024202095208,1,0,1,0,3,1,3,5,1,2,1960.0,1,-1.2283276900847468,3,3,-0.7401696032247256,-0.7110027628414602,3.0793757443506844,0,-0.27361834888243036,-0.05144993954945888,0,5,2009,1.5471991214533904,-0.5316371056965535,0.8362390218101153,1,-0.6073377284149213,-0.6123080757270027,-0.41962938300799896,0.6920346220889526,1.3115878304079227,208,-0.40075057198790576,-0.8272840521382859,-0.5006126949342021,1.594904878481072,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
70,120.0,1.3153611945567847,6,7,1935,1986,0.0,3,3,3,3,0,3,626,1,0,501,0.22313444723788844,5,0.2680028865035417,1.262143497897657,0,1.3614601458115787,0,0,2,0,4,1,4,7,2,3,1935.0,2,0.34713456808996085,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,1.3820624803138077,-0.05144993954945888,0,7,2008,1.1879294702313437,-0.05029466767155295,1.836180275314979,1,0.7441874362199536,0.04472639838563964,1.0141654021195758,0.9156860781397486,1.4185112730039289,90,1.3509958792365357,-0.17006922070213956,0.03885242711324135,1.0182990015927553,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
